1,1,1,3.616666666666461,0
2,1,1,5.21666666666637,0
3,0,2,11.233333333332695,0
4,1,3,12.949999999999264,0
5,0,2,9.166666666666146,1
6,3,4,13.149999999999253,3
7,0,3,11.166666666666032,0
8,1,5,23.266666666666264,2
